,date,open,high,low,close,volume,_avgTR,avgTR,highestC,lowestC,hiLimit,loLimit,ret,pos,rising,falling,enterLong,enterShort,trade,longStopPrice,shortStopPrice,Long_exit,Short_exit,entry,exit
26,2019-10-04 00:00:00+00:00,8219.95,8227.42,7979.95,8130.56,28421.111,247.47000000000025,,,,,,10307.0,0.0,False,True,False,False,,0.0,999999.0,False,False,,
27,2019-10-05 00:00:00+00:00,8130.0,8175.0,8010.0,8122.14,30262.006,165.0,,10475.54,7700.67,,,10307.0,0.0,False,True,False,False,,0.0,999999.0,False,False,,
28,2019-10-06 00:00:00+00:00,8122.01,8148.43,7760.0,7852.79,41909.039,388.4300000000003,,10475.54,7700.67,,,10307.0,0.0,False,True,False,False,,0.0,999999.0,False,False,,
29,2019-10-07 00:00:00+00:00,7851.01,8330.0,7764.42,8186.88,62760.299,565.5799999999999,407.04638511814966,10450.13,7700.67,9184.215742282553,8966.584257717446,8966.584257717446,-1.0,False,False,False,False,,0.0,999999.0,False,False,,
30,2019-10-08 00:00:00+00:00,8188.55,8322.01,8103.88,8167.62,44715.165,218.1300000000001,411.0431716331715,10450.13,7700.67,9171.785736220836,8979.014263779163,8979.014263779163,-1.0,False,False,False,False,,0.0,999999.0,False,False,,
31,2019-10-09 00:00:00+00:00,8168.33,8700.0,8113.0,8559.77,65453.643,587.0,407.7731282051281,10450.13,7700.67,9181.955571282051,8968.844428717948,8968.844428717948,-1.0,False,False,False,False,,0.0,999999.0,False,False,,
32,2019-10-10 00:00:00+00:00,8559.77,8640.89,8419.34,8556.02,44285.668,221.54999999999927,414.1087000596301,10440.55,7700.67,9152.67194281455,8988.54805718545,8988.54805718545,-1.0,False,False,False,False,,0.0,999999.0,False,False,,
33,2019-10-11 00:00:00+00:00,8557.0,8788.0,8210.0,8255.58,69157.964,578.0,409.33026384243766,10419.97,7700.67,9146.952879450018,8973.687120549981,8973.687120549981,-1.0,False,True,False,True,-1.0,0.0,8731.101408,False,False,-1.0,1.0
34,2019-10-12 00:00:00+00:00,8255.54,8397.45,8248.34,8300.22,37761.514,149.11000000000058,414.80469562183845,10359.2,7700.67,9069.157396616083,8990.712603383918,8990.712603383918,-1.0,False,False,False,False,-1.0,0.0,8731.101408,False,False,,
35,2019-10-13 00:00:00+00:00,8300.31,8456.0,8137.3,8274.66,43820.913,318.6999999999998,404.8511209730439,10353.81,7700.67,9094.723013773833,8959.756986226166,8959.756986226166,-1.0,False,False,False,False,-1.0,0.0,8731.101408,False,False,,
36,2019-10-14 00:00:00+00:00,8274.33,8381.77,8205.02,8346.05,61999.821,176.75,399.43508935508925,10331.62,7700.67,9089.376872105673,8942.913127894328,8942.913127894328,-1.0,False,False,False,False,-1.0,0.0,8731.101408,False,False,,
37,2019-10-15 00:00:00+00:00,8346.31,8408.62,8080.0,8160.01,86246.749,328.6200000000008,386.3332449160036,10331.62,7700.67,9130.123608311229,8902.166391688772,8902.166391688772,-1.0,False,False,False,False,-1.0,0.0,8630.026576,False,False,,
38,2019-10-16 00:00:00+00:00,8160.55,8184.0,7900.24,7992.21,70434.452,283.7600000000002,377.720630517024,10331.62,7700.67,9156.908839092057,8875.381160907944,8875.381160907944,-1.0,False,True,False,False,-1.0,0.0,8452.561296000002,False,False,,
39,2019-10-17 00:00:00+00:00,7994.76,8124.63,7930.0,8069.2,58354.602,194.6300000000001,369.3332371794871,10279.3,7700.67,9130.673632371794,8849.296367628205,8849.296367628205,-1.0,False,False,False,False,-1.0,0.0,8452.561296000002,False,False,,
40,2019-10-18 00:00:00+00:00,8069.41,8117.3,7812.0,7943.94,75251.352,305.3000000000002,355.7770251307564,10175.3,7700.67,9068.833451843348,8807.136548156652,8807.136548156652,-1.0,False,False,False,False,-1.0,0.0,8401.510944,False,False,,
41,2019-10-19 00:00:00+00:00,7945.57,8108.54,7852.12,7947.13,78024.395,256.4200000000001,346.50365079365076,10089.52,7700.67,9011.893646031747,8778.296353968253,8778.296353968253,-1.0,False,False,False,False,-1.0,0.0,8401.510944,False,False,,
42,2019-10-20 00:00:00+00:00,7947.78,8300.5,7871.17,8218.23,78663.915,429.3299999999999,334.2293548764783,10046.91,7700.67,9007.456706334153,8740.123293665847,8740.123293665847,-1.0,True,False,False,False,-1.0,0.0,8401.510944,False,False,,
43,2019-10-21 00:00:00+00:00,8218.23,8334.57,8150.0,8201.74,59928.516,184.5699999999997,330.78237966711663,9792.83,7700.67,8764.096799235267,8729.403200764733,8729.403200764733,-1.0,False,False,False,False,-1.0,0.0,8401.510944,False,False,,
44,2019-10-22 00:00:00+00:00,8201.0,8290.0,8000.0,8020.89,69506.88,290.0,319.1984301633669,8788.0,7700.67,7795.292882191929,8693.377117808071,8729.403200764733,-1.0,False,True,False,False,-1.0,0.0,8401.510944,False,False,,
45,2019-10-23 00:00:00+00:00,8020.68,8047.78,7172.76,7465.0,108484.139,875.0199999999995,313.6510131332083,8788.0,7172.76,7812.545349155722,8148.214650844278,8148.214650844278,-1.0,False,True,False,False,-1.0,0.0,7894.984,False,False,,
46,2019-10-24 00:00:00+00:00,7465.18,7495.81,7337.44,7411.35,66719.534,158.3700000000008,340.75585520361994,8788.0,7172.76,7728.249290316742,8232.510709683258,8232.510709683258,-1.0,False,True,False,False,-1.0,0.0,7838.243760000001,False,False,,
47,2019-10-25 00:00:00+00:00,7410.07,8800.0,7359.0,8650.0,165118.926,1441.0,331.3767365967367,8800.0,7172.76,7769.418349184149,8203.341650815852,7769.418349184149,1.0,False,False,False,False,0.0,0.0,7838.243760000001,False,True,,1.0
48,2019-10-26 00:00:00+00:00,8650.0,10408.48,8626.89,9232.22,248161.161,1781.5900000000001,390.4080426411196,10408.48,7172.76,9194.310987386118,8386.929012613882,9194.310987386118,1.0,True,False,True,False,1.0,8624.739924,999999.0,False,False,1.0,1.0
49,2019-10-27 00:00:00+00:00,9234.75,9803.83,9066.07,9533.32,163544.019,737.7600000000002,469.6016603018731,10408.48,7172.76,8948.018836461175,8633.221163538825,8948.018836461175,1.0,True,False,False,False,1.0,8906.027544,999999.0,False,False,,
50,2019-10-28 00:00:00+00:00,9534.37,9930.13,9156.03,9217.36,155599.975,774.0999999999985,494.1351801920875,10408.48,7172.76,8871.719589602608,8709.520410397392,8871.719589602608,1.0,False,False,False,False,1.0,8906.027544,999999.0,False,False,,
51,2019-10-29 00:00:00+00:00,9215.78,9569.1,9070.0,9415.02,124703.014,499.10000000000036,520.1728358974359,10408.48,7172.76,8790.742480358975,8790.497519641025,8790.742480358975,1.0,False,False,False,False,1.0,8906.027544,999999.0,False,False,,
52,2019-10-30 00:00:00+00:00,9415.02,9418.65,8975.72,9165.3,98464.858,442.9300000000003,529.6907202721766,10408.48,7172.76,8761.14185995353,8820.09814004647,8761.14185995353,1.0,False,False,False,False,1.0,8906.027544,999999.0,False,False,,
53,2019-10-31 00:00:00+00:00,9163.4,9438.64,8933.0,9150.0,98836.044,505.6399999999994,535.2187114981456,10408.48,7172.76,8743.949807240766,8837.290192759232,8743.949807240766,1.0,False,True,False,False,1.0,8906.027544,999999.0,False,False,,
54,2019-11-01 00:00:00+00:00,9149.88,9280.0,9050.27,9231.01,87256.949,229.72999999999956,542.9787649964715,10408.48,7172.76,8719.816040860973,8861.423959139027,8719.816040860973,1.0,False,False,False,False,1.0,8906.027544,999999.0,False,False,,
55,2019-11-02 00:00:00+00:00,9231.7,9375.0,9194.98,9287.8,56602.055,180.02000000000044,533.2345467032967,10408.48,7172.76,8750.120559752748,8831.119440247254,8750.120559752748,1.0,True,False,False,False,1.0,8906.027544,999999.0,False,False,,
56,2019-11-03 00:00:00+00:00,9288.96,9366.69,9073.0,9197.88,75612.722,293.6900000000005,519.7919933110369,10408.48,7172.76,8791.926900802675,8789.313099197325,8791.926900802675,1.0,False,False,False,False,1.0,8906.027544,999999.0,False,False,,
57,2019-11-04 00:00:00+00:00,9197.86,9550.0,9126.01,9395.46,90433.357,423.9899999999998,513.0138244241634,10408.48,7172.76,8813.00700604085,8768.23299395915,8813.00700604085,1.0,False,False,False,False,1.0,8906.027544,999999.0,False,False,,
58,2019-11-05 00:00:00+00:00,9395.47,9457.13,9164.33,9313.2,113738.226,292.7999999999993,512.6399131171859,10408.48,7172.76,8814.169870205551,8767.070129794449,8814.169870205551,1.0,False,False,False,False,1.0,8906.027544,999999.0,False,False,,
59,2019-11-06 00:00:00+00:00,9313.1,9450.0,9259.48,9343.6,73767.911,190.52000000000044,504.86913564929694,10408.48,7172.76,8838.336988130686,8742.903011869314,8838.336988130686,1.0,False,False,False,False,1.0,8906.027544,999999.0,False,False,,
60,2019-11-07 00:00:00+00:00,9344.29,9381.93,9091.2,9219.64,77389.569,290.72999999999956,489.89099535634966,10408.48,7172.76,8884.919004441752,8696.320995558248,8884.919004441752,1.0,False,False,False,False,1.0,8906.027544,999999.0,False,False,,
61,2019-11-08 00:00:00+00:00,9221.63,9259.3,8669.85,8775.03,151851.16,589.4499999999989,481.29154503616047,10408.48,7172.76,8911.66329493754,8669.57670506246,8884.919004441752,-1.0,False,True,False,True,-1.0,0.0,9280.471728000002,False,False,-1.0,1.0
62,2019-11-09 00:00:00+00:00,8775.6,8878.0,8727.0,8811.15,66846.392,151.0,489.3991697191697,10408.48,7172.76,8886.448582173382,8694.791417826618,8884.919004441752,-1.0,False,False,False,False,-1.0,0.0,9280.471728000002,False,False,,
63,2019-11-10 00:00:00+00:00,8811.3,9187.0,8760.0,9041.31,91099.197,427.0,470.4174321266968,10408.48,7172.76,8945.481786085973,8635.758213914027,8945.481786085973,1.0,True,False,True,False,1.0,8446.391802,999999.0,False,False,1.0,1.0
64,2019-11-11 00:00:00+00:00,9041.31,9072.91,8611.11,8728.93,113373.762,461.7999999999993,467.1011713705957,10408.48,7172.76,8955.795357037447,8625.444642962553,8945.481786085973,-1.0,False,False,False,False,1.0,8446.391802,999999.0,False,False,,
65,2019-11-12 00:00:00+00:00,8729.89,8889.06,8552.12,8817.0,107520.546,336.9399999999987,465.41063921993475,10408.48,7172.76,8961.052912026003,8620.187087973998,8945.481786085973,-1.0,False,False,False,False,1.0,8446.391802,999999.0,False,False,,
66,2019-11-13 00:00:00+00:00,8817.94,8838.0,8712.0,8774.76,58585.811,126.0,455.3804120247565,10408.48,7172.76,8992.246918603007,8588.993081396993,8945.481786085973,-1.0,False,False,False,False,1.0,8446.391802,999999.0,False,False,,
67,2019-11-14 00:00:00+00:00,8774.78,8798.06,8581.39,8642.25,87099.995,216.67000000000007,431.3699295449293,10408.48,7172.76,9066.91951911527,8514.32048088473,8945.481786085973,-1.0,False,True,False,True,-1.0,0.0,9140.0436,False,False,-1.0,1.0
68,2019-11-15 00:00:00+00:00,8642.47,8780.0,8380.0,8473.27,145602.497,400.0,412.5186421010922,10408.48,7172.76,9125.547023065603,8455.692976934397,8945.481786085973,-1.0,False,True,False,False,-1.0,0.0,8961.330352,False,False,,
69,2019-11-16 00:00:00+00:00,8473.3,8540.54,8435.0,8491.06,48657.04,105.54000000000087,404.4362925962924,10408.48,7172.76,9150.68313002553,8430.556869974469,8945.481786085973,-1.0,False,False,False,False,-1.0,0.0,8961.330352,False,False,,
70,2019-11-17 00:00:00+00:00,8491.18,8631.0,8355.78,8504.04,72152.266,275.21999999999935,378.0173433502094,10408.48,7172.76,9232.846062180848,8348.393937819152,8945.481786085973,-1.0,True,False,False,False,-1.0,0.0,8961.330352,False,False,,
71,2019-11-18 00:00:00+00:00,8504.13,8504.71,8050.0,8183.26,123477.142,454.7099999999991,361.45610470085444,10408.48,7172.76,9284.351514380342,8296.888485619658,8296.888485619658,-1.0,False,False,False,False,-1.0,0.0,8654.615776,False,False,,
72,2019-11-19 00:00:00+00:00,8183.3,8212.87,8000.0,8131.7,110854.03,212.8700000000008,355.75493052278307,10408.48,7172.76,9302.082166074144,8279.157833925856,8279.157833925856,-1.0,False,True,False,False,-1.0,0.0,8600.085920000001,False,False,,
73,2019-11-20 00:00:00+00:00,8131.12,8230.0,8037.5,8094.05,87352.38,192.5,336.5659633405414,10408.48,7337.44,9361.759854010916,8384.160145989083,8384.160145989083,-1.0,False,True,False,False,-1.0,0.0,8560.267280000002,False,False,,
74,2019-11-21 00:00:00+00:00,8094.57,8131.51,7432.0,7621.9,180289.189,699.5100000000002,315.3011692712283,10408.48,7359.0,9427.89336356648,8339.58663643352,8339.58663643352,-1.0,False,True,False,False,-1.0,0.0,8060.92144,False,False,,
75,2019-11-22 00:00:00+00:00,7621.89,7765.03,6762.73,7262.72,371213.951,1002.3000000000002,330.2320333929635,10408.48,6762.73,9381.458376147883,7789.751623852116,7789.751623852116,-1.0,False,True,False,False,0.0,0.0,7681.052672000001,False,True,,1.0
76,2019-11-23 00:00:00+00:00,7261.89,7345.84,7073.38,7305.99,139643.311,272.46000000000004,369.42885763125753,9930.13,6762.73,8781.206252766788,7911.65374723321,7911.65374723321,-1.0,False,False,False,False,0.0,0.0,999999.0,False,False,,
77,2019-11-24 00:00:00+00:00,7306.19,7324.92,6855.91,6900.86,183676.078,469.0100000000002,363.0230788437529,9930.13,6762.73,8801.128224795928,7891.731775204071,7891.731775204071,-1.0,False,False,False,False,0.0,0.0,999999.0,False,False,,
78,2019-11-25 00:00:00+00:00,6899.77,7386.29,6510.19,7102.03,333987.914,876.1000000000004,370.7410577513339,9569.1,6510.19,8416.095310393352,7663.194689606648,7663.194689606648,-1.0,False,False,False,False,0.0,0.0,999999.0,False,False,,
79,2019-11-26 00:00:00+00:00,7103.34,7340.06,7011.9,7150.0,193962.094,328.16000000000076,404.91963489409136,9550.0,6510.19,8290.699935479375,7769.4900645206235,7769.4900645206235,-1.0,True,False,False,False,0.0,0.0,999999.0,False,False,,
80,2019-11-27 00:00:00+00:00,7149.97,7669.2,6850.0,7506.77,297842.994,819.1999999999998,403.710597833539,9550.0,6510.19,8294.460040737693,7765.729959262306,7765.729959262306,-1.0,True,False,False,False,0.0,0.0,999999.0,False,False,,
81,2019-11-28 00:00:00+00:00,7506.78,7643.0,7356.0,7415.79,175000.609,287.0,434.57592622582104,9550.0,6510.19,8198.468869437696,7861.721130562303,7861.721130562303,-1.0,False,False,False,False,0.0,0.0,999999.0,False,False,,
82,2019-11-29 00:00:00+00:00,7417.0,7850.0,7394.57,7736.66,185819.186,455.4300000000003,430.0896426199016,9550.0,6510.19,8212.421211452107,7847.768788547894,7847.768788547894,-1.0,False,False,False,False,0.0,0.0,999999.0,False,False,,
83,2019-11-30 00:00:00+00:00,7737.23,7800.0,7444.18,7542.93,141966.392,355.8199999999997,435.77567503924644,9550.0,6510.19,8194.737650627943,7865.452349372056,7865.452349372056,-1.0,False,False,False,False,0.0,0.0,999999.0,False,False,,
84,2019-12-01 00:00:00+00:00,7541.08,7541.08,7222.29,7387.38,196291.252,320.6400000000003,434.5310140445819,9550.0,6510.19,8198.60854632135,7861.581453678649,7861.581453678649,-1.0,False,True,False,True,-1.0,0.0,7812.893088000001,False,False,-1.0,1.0
85,2019-12-02 00:00:00+00:00,7388.0,7416.75,7137.74,7291.0,143966.953,279.0100000000002,431.1008530083778,9457.13,6510.19,8116.406347143944,7850.913652856054,7850.913652856054,-1.0,False,True,False,False,-1.0,0.0,7710.9616000000005,False,False,,
86,2019-12-03 00:00:00+00:00,7291.74,7404.42,7231.35,7290.86,84699.47,173.0699999999997,424.6369080675423,9450.0,6510.19,8129.379215909943,7830.810784090056,7830.810784090056,-1.0,False,True,False,False,-1.0,0.0,7710.813536000001,False,False,,
87,2019-12-04 00:00:00+00:00,7290.85,7800.0,7070.0,7191.0,274879.481,730.0,410.63189020381327,9381.93,6510.19,8104.864821466141,7787.255178533858,7787.255178533858,-1.0,False,True,False,False,0.0,0.0,7605.2016,False,True,,1.0
88,2019-12-05 00:00:00+00:00,7189.42,7480.0,7142.54,7384.99,176315.108,337.46000000000004,432.85863085834666,9259.3,6510.19,7913.109658030541,7856.380341969458,7856.380341969458,-1.0,False,False,False,False,0.0,0.0,999999.0,False,False,,
89,2019-12-06 00:00:00+00:00,7384.66,7602.44,7295.73,7522.1,136218.707,306.71000000000004,429.66549644540305,9187.0,6510.19,7850.740306054797,7846.449693945203,7846.449693945203,-1.0,True,False,False,False,0.0,0.0,999999.0,False,False,,
90,2019-12-07 00:00:00+00:00,7521.13,7616.91,7467.44,7487.2,83208.782,149.47000000000025,423.61638977509944,9187.0,6510.19,7869.55302779944,7827.636972200558,7827.636972200558,-1.0,False,False,False,False,0.0,0.0,999999.0,False,False,,
91,2019-12-08 00:00:00+00:00,7487.19,7559.39,7376.0,7508.2,84380.338,183.39000000000033,407.4281111111112,9072.91,6510.19,7805.808574444444,7777.291425555555,7777.291425555555,-1.0,False,False,False,False,0.0,0.0,999999.0,False,False,,
92,2019-12-09 00:00:00+00:00,7507.87,7676.48,7269.05,7337.49,136440.176,407.4299999999994,394.00653137097083,8889.06,6510.19,7663.69968743628,7735.550312563719,7735.550312563719,-1.0,False,False,False,False,0.0,0.0,999999.0,False,False,,
93,2019-12-10 00:00:00+00:00,7338.2,7403.71,7152.0,7220.98,126662.794,251.71000000000004,395.42795476892826,8838.0,6510.19,7608.219060668633,7739.970939331366,7739.970939331366,-1.0,False,True,False,True,-1.0,0.0,7636.908448,False,False,-1.0,1.0
94,2019-12-11 00:00:00+00:00,7220.92,7267.0,7117.74,7205.77,97320.727,149.26000000000022,385.62305303624083,8798.06,6510.19,7598.77230505729,7709.477694942709,7709.477694942709,-1.0,False,True,False,False,-1.0,0.0,7620.822352000001,False,False,,
95,2019-12-12 00:00:00+00:00,7206.78,7295.12,7080.0,7194.77,140594.105,215.1199999999999,368.6218287651047,8780.0,6510.19,7633.5861125405245,7656.603887459475,7656.603887459475,-1.0,False,True,False,False,-1.0,0.0,7609.188752000001,False,False,,
96,2019-12-13 00:00:00+00:00,7194.08,7298.0,7190.0,7252.98,80178.833,108.0,356.35841134751786,8631.0,6510.19,7522.725340709219,7618.46465929078,7618.46465929078,-1.0,False,False,False,False,-1.0,0.0,7609.188752000001,False,False,,
97,2019-12-14 00:00:00+00:00,7252.98,7266.14,7007.86,7061.34,97837.512,258.28000000000065,336.27064282123115,8631.0,6510.19,7585.198300825971,7555.991699174028,7555.991699174028,-1.0,False,False,False,False,-1.0,0.0,7468.073184000001,False,False,,
98,2019-12-15 00:00:00+00:00,7060.79,7196.0,7004.77,7115.0,87933.233,191.22999999999956,326.19806433308514,8504.71,6510.19,7490.234019924104,7524.665980075894,7524.665980075894,-1.0,False,False,False,False,-1.0,0.0,7468.073184000001,False,False,,
99,2019-12-16 00:00:00+00:00,7115.45,7147.34,6831.0,6887.54,117597.89,316.34000000000015,312.138124562141,8230.0,6510.19,7259.250432611741,7480.939567388258,7480.939567388258,-1.0,False,False,False,False,-1.0,0.0,7284.262304000001,False,False,,
100,2019-12-17 00:00:00+00:00,6887.48,6940.0,6550.0,6618.96,166411.289,390.0,306.15097754247563,8230.0,6510.19,7277.870459842901,7462.319540157099,7462.319540157099,-1.0,False,True,False,False,-1.0,0.0,7000.212096000001,False,False,,
101,2019-12-18 00:00:00+00:00,6618.96,7479.99,6427.0,7277.44,328489.593,1052.9899999999998,304.5684314529915,8131.51,6427.0,7184.302178181197,7374.2078218188035,7462.319540157099,-1.0,False,False,False,False,0.0,0.0,7000.212096000001,False,True,,1.0
102,2019-12-19 00:00:00+00:00,7278.11,7367.87,7042.82,7146.29,158849.566,325.0500000000002,348.3846988277424,7850.0,6427.0,6766.5235866457215,7510.4764133542785,7462.319540157099,-1.0,False,False,False,False,0.0,0.0,999999.0,False,False,,
103,2019-12-20 00:00:00+00:00,7146.29,7217.08,7078.17,7184.39,86449.566,138.90999999999985,344.7121140491454,7850.0,6427.0,6777.945325307158,7499.054674692842,7462.319540157099,-1.0,False,False,False,False,0.0,0.0,999999.0,False,False,,
104,2019-12-21 00:00:00+00:00,7184.39,7185.0,7108.0,7131.01,44340.865,77.0,328.3225152625153,7850.0,6427.0,6828.916977533578,7448.083022466422,7462.319540157099,-1.0,False,False,False,False,0.0,0.0,999999.0,False,False,,
105,2019-12-22 00:00:00+00:00,7131.02,7517.61,7122.0,7502.92,129797.395,395.6099999999997,308.5022411430809,7850.0,6427.0,6890.558030045018,7386.441969954982,6890.558030045018,1.0,False,False,False,False,0.0,0.0,999999.0,False,False,,
106,2019-12-23 00:00:00+00:00,7502.92,7691.0,7262.0,7314.01,215298.787,429.0,312.30755039509756,7850.0,6427.0,6878.723518271247,7398.276481728753,6890.558030045018,1.0,False,False,False,False,0.0,0.0,999999.0,False,False,,
107,2019-12-24 00:00:00+00:00,7314.03,7434.55,7156.08,7252.04,149081.004,278.47000000000025,318.2521673682868,7850.0,6427.0,6860.235759484628,7416.764240515372,6890.558030045018,1.0,False,True,False,False,0.0,0.0,999999.0,False,False,,
108,2019-12-25 00:00:00+00:00,7251.57,7267.63,7123.19,7201.45,96965.072,144.4400000000005,315.59768000756935,7850.0,6427.0,6868.491215176459,7408.508784823541,6890.558030045018,1.0,False,True,False,False,0.0,0.0,999999.0,False,False,,
109,2019-12-26 00:00:00+00:00,7201.67,7438.8,7151.0,7197.46,133973.533,287.8000000000002,303.8780660053653,7850.0,6427.0,6904.939214723314,7372.060785276686,6890.558030045018,1.0,False,True,False,False,0.0,0.0,999999.0,False,False,,
110,2019-12-27 00:00:00+00:00,7197.84,7270.0,7078.89,7248.4,112284.61,191.10999999999967,302.5804168595144,7800.0,6427.0,6858.97490356691,7368.02509643309,6890.558030045018,1.0,False,False,False,False,0.0,0.0,999999.0,False,False,,
111,2019-12-28 00:00:00+00:00,7248.4,7359.15,7235.0,7311.48,91292.882,124.14999999999964,294.96157875457874,7800.0,6427.0,6882.66949007326,7344.33050992674,6890.558030045018,1.0,True,False,True,False,1.0,6830.384615999999,999999.0,False,False,1.0,1.0
112,2019-12-29 00:00:00+00:00,7310.29,7527.0,7283.6,7383.67,102543.974,243.39999999999964,283.07082600948326,7800.0,6427.0,6919.649731110507,7307.350268889493,6919.649731110507,1.0,True,False,False,False,1.0,6897.824514,999999.0,False,False,,
113,2019-12-30 00:00:00+00:00,7383.68,7400.0,7215.58,7240.43,94375.362,184.42000000000007,279.47572231187615,7800.0,6427.0,6930.8305036100655,7296.1694963899345,6919.649731110507,1.0,False,False,False,False,1.0,6897.824514,999999.0,False,False,,
114,2019-12-31 00:00:00+00:00,7240.8,7319.0,7141.0,7189.0,89203.437,178.0,271.57325673557506,7800.0,6427.0,6955.407171552361,7271.592828447639,6919.649731110507,1.0,False,True,False,False,1.0,6897.824514,999999.0,False,False,,
115,2020-01-01 00:00:00+00:00,7189.43,7260.43,7170.15,7197.57,56801.329,90.28000000000065,264.91272099285794,7691.0,6427.0,6867.121437712211,7250.878562287789,6919.649731110507,1.0,False,False,False,False,1.0,6897.824514,999999.0,False,False,,
